Produto,,,Unidade,,Estoque Atual,,Lote,,Validade,,Est.,,Qt Kit,,Endereço,,Quantidade,,Qt. Dig.,Fabricante
,,,,,,,,,,,,326,,"0,000",,,,"10,000",,
,,,,,,,,,,,,327,,"0,000",,,,"11,000",,
,,,,,,,,,,,,328,,"0,000",,,,"5,000",,
,,,,,,,,,,,,332,,"0,000",,,,"2.091,000",,
,,,,,,,,,,,,333,,"0,000",,,,"44,000",,
,,,,,,,,,,,,334,,"0,000",,,,"308,000",,
,,,,,,,,,,,,335,,"0,000",,,,"305,000",,
,,,,,,,,,,,,336,,"0,000",,,,"1.907,000",,
,,,,,,,,,,,,337,,"0,000",,,,"969,000",,
,,,,,,,,,,,,341,,"0,000",,,,"92,000",,
,,,,,,,,,,,,342,,"0,000",,,,"499,000",,
,,,,,,,,,,,,343,,"0,000",,,,"421,000",,
,,,,,,,,,,,,345,,"0,000",,,,"105,000",,
,,,,,,,,,,,,346,,"0,000",,,,"145,000",,
Produto,,,Unidade,,Estoque Atual,,Lote,,Validade,,Est.,,Qt Kit,,Endereço,,Quantidade,,Qt. Dig.,Fabricante
,144,,,,,"9.062,000",,,,,,347,,"0,000",,,,"53,000",,
,,,,,,,,,,,,348,,"0,000",,,,"610,000",,
,,,,,,,,,,,,349,,"0,000",,,,"59,000",,
,,,,,,,,,,,,350,,"0,000",,,,"10,000",,
,,,,,,,,,,,,351,,"0,000",,,,"10,000",,
,,,,,,,,,,,,353,,"0,000",,,,"1,000",,
,,,,,,,,,,,,385,,"0,000",,,,"10,000",,
,,,,,,,,,,,,392,,"0,000",,,,"10,000",,
,,,,,,,,,,,,393,,"0,000",,,,"15,000",,
,,,,,,,,,,,,394,,"0,000",,,,"10,000",,
,,,,,,,,,,,,395,,"0,000",,,,"10,000",,
,,,,,,,,,,,,447,,"0,000",,,,"281,000",,
,,,,,,,,,,,,448,,"0,000",,,,"10,000",,
,,,,,,,,,,,,449,,"0,000",,,,"5,000",,
,,,,,,,,,,,,450,,"0,000",,,,"5,000",,
,,,,,,,,,,,,453,,"0,000",,,,"200,000",,
,,,,,,,,,,,,454,,"0,000",,,,"10,000",,
,,,,,,,,,,,,499,,"0,000",,,,"10,000",,
,,,,,,,,,,,,500,,"0,000",,,,"10,000",,
,,,,,,,,,,,,501,,"0,000",,,,"497,000",,
,,,,,,,,,,,,508,,"0,000",,,,"10,000",,
,,,,,,,,,,,,536,,"0,000",,,,"1,000",,
,,,,,,,,,,,,562,,"0,000",,,,"6,000",,
